date_ymd,time_to_travel_grouping,length_of_stay_grouping,platform_country_code,adv_id,clicks,bookings,booking_rev_EURcent,cost_EURcent
20200822,5,8,TR,64,35,0,0,213
20200405,15,1,RO,402,25,0,0,97
20201227,15,13,YY,64,3,0,0,85
20200808,41,4,AA,345,4,0,0,17
20201105,15,4,ES,90,9,0,0,0
20201004,0,1,IN,56,512,60,164663,2242
20201230,41,3,GR,64,2,0,0,20
20200601,29,8,XX,345,8,0,0,47
20201229,8,1,PE,64,49,0,0,79
20200827,41,8,SE,345,3,0,0,34
20201104,29,1,PE,64,2,0,0,4
20201001,5,3,CH,56,5,1,59655,47
20200602,41,8,AR,56,7,0,0,55
20201109,41,1,NL,345,2,0,0,11
20201113,41,1,YY,58,18,2,25750,387
20200602,29,3,SE,64,10,1,44007,209
20201228,2,2,YY,64,20,1,33746,690
20201002,8,7,AE,56,5,1,20484,81
20200410,0,2,MY,56,2,0,0,5
20200417,8,3,PH,402,2,0,0,8
20201226,41,2,GR,64,2,0,0,14
20200910,0,2,FI,64,59,5,108198,10906
20200829,15,2,IL,56,113,0,0,1167
20201130,41,7,CH,56,9,1,133454,126
20201207,41,4,GR,64,23,0,0,228
20200813,0,2,IL,56,102,0,0,726
20200926,41,2,ES,345,28,0,0,268
20200731,29,1,ZZ,345,4,0,0,9
20200525,301,4,CH,64,3,0,0,5
20200901,0,4,CH,58,2,0,0,88
20200708,0,3,MY,90,11,1,8951,88
20200820,15,4,IN,56,10,0,0,35
20201123,8,8,PT,90,6,0,0,0
20200803,15,1,IE,58,12,1,14646,18
20201110,15,2,DK,64,47,1,51498,1820
20200522,15,8,PT,402,2,0,0,17
20201010,41,7,GR,64,9,0,0,111
20200805,8,8,NL,345,5,0,0,35
20200724,8,2,IE,58,7,0,0,5
20200430,41,7,CH,402,24,0,0,183
20200828,15,3,MY,56,115,0,0,1126
20201119,41,2,MY,64,8,0,0,62
20200814,2,2,CZ,402,6,0,0,25
20201015,0,1,PE,58,2,0,0,3
20200409,2,8,ZZ,58,2,0,0,6
20200401,41,15,XX,402,20,0,0,472
20200908,15,2,ZZ,64,30,1,27384,752
20201109,15,1,PH,402,102,0,0,400
20200916,41,8,YY,56,30,2,363303,686
20201017,15,15,AE,64,7,0,0,553
20200713,5,2,MY,64,2,0,0,8
20200829,0,1,PT,58,5,0,0,8
20200808,2,4,BE,345,29,1,80792,149
20200628,301,15,ES,64,5,0,0,51
20201009,5,7,TR,332,10,0,0,72
20200707,8,4,AE,56,2,0,0,25
20200619,29,3,US,64,223,14,1125955,12758
20201028,15,3,PT,64,15,1,19658,455
20200526,8,1,YY,402,115,0,0,1317
20200425,15,1,ZA,56,85,0,0,351
20200929,15,1,IL,56,72,0,0,1096
20200703,29,4,SE,64,23,0,0,1173
20200626,2,4,ES,345,3,0,0,16
20200930,8,1,ZZ,64,264,1,4260,2873
20200725,2,2,XX,345,31,0,0,211
20200629,29,4,IE,64,5,1,50367,54
20200925,5,2,PT,56,6,0,0,33
20200809,301,3,ZZ,345,2,1,133022,6
20200503,29,1,US,58,2,0,0,1
20200504,8,4,XX,56,2,0,0,8
20200813,29,7,DK,64,11,0,0,438
20201102,29,4,CH,64,5,0,0,311
20200521,2,1,KR,56,145,0,0,2448
20200724,8,2,SK,402,7,0,0,30
20200815,2,8,ZZ,64,3,0,0,157
20200514,29,4,NL,402,4,0,0,16
20200927,5,1,BE,64,10,0,0,101
20200803,41,7,AR,345,31,0,0,91
20200803,5,2,NL,58,313,10,276396,10974
20200514,15,4,YY,56,8,0,0,21
20201117,5,7,ZZ,90,2,0,0,0
20200709,8,2,NO,56,10,0,0,96
20200909,2,4,BE,58,5,1,48181,117
20200519,5,1,BE,58,3,0,0,2
20200908,0,15,US,56,7,0,0,204
20201103,29,1,IN,56,326,6,55570,1810
20200729,41,2,NL,58,172,5,182970,5763
20200709,5,1,SE,56,50,0,0,252
20200423,0,1,US,64,70,8,71646,3694
20201018,41,2,TW,56,163,7,347185,1860
20200723,2,2,AE,64,17,0,0,427
20201012,15,15,TW,56,5,0,0,58
20200509,0,2,SE,64,11,1,14061,651
20200517,41,3,ZZ,402,10,0,0,38
20200912,15,4,SE,64,6,0,0,530
20201011,2,4,IL,64,2,0,0,107
20200703,8,7,US,151,7,0,0,368
20200801,5,4,AE,345,4,0,0,21
20201210,5,1,IE,56,4,0,0,48
20200826,0,3,ES,402,24,1,60476,115
20200827,15,1,HU,58,2,0,0,6
20201121,2,1,NL,58,6,0,0,111
20200819,15,3,XX,56,36,0,0,403
20201030,8,3,ES,90,12,0,0,0
20201002,29,1,HK,90,5,0,0,23
20200608,41,7,BE,345,36,1,57491,177
20201109,15,3,IL,56,6,1,48406,84
20200823,0,1,IE,64,88,5,47569,2855
20200622,8,3,TW,64,8,1,14932,38
20200401,15,3,TR,64,2,0,0,2
20201109,8,13,TR,90,3,0,0,0
20200831,41,2,ES,64,135,1,11670,1601
20200822,15,8,NL,64,2,0,0,55
20200408,8,2,HK,56,14,0,0,157
20200513,41,2,ZZ,402,12,1,25649,50
20200622,41,2,DK,402,2,0,0,118
20200827,2,1,IL,64,134,1,46493,1600
20200710,15,7,RO,402,3,0,0,13
20201227,0,4,PE,64,2,0,0,44
20201223,41,8,ES,90,3,0,0,0
20201013,41,4,NO,58,7,0,0,390
20200612,2,4,US,402,12,0,0,136
20200415,0,7,US,64,10,1,26829,836
20201009,29,15,BE,64,2,0,0,46
20200718,2,1,TR,332,3642,14,64261,20215
20200606,5,3,XX,64,4,0,0,68
20200820,2,4,ZZ,402,4,0,0,16
20201117,41,2,DK,56,2,1,35256,34
20200406,5,1,AE,64,2,0,0,2
20200924,8,2,ES,402,55,1,11610,1230
20200727,41,13,HK,56,4,0,0,92
20200728,2,13,XX,90,2,0,0,47
20201104,2,1,DK,56,17,0,0,583
20201215,15,15,NL,64,2,0,0,93
20200429,301,4,TR,64,8,0,0,6
20200619,8,1,GR,90,6,0,0,5
20200709,0,2,IN,56,33,0,0,52
20200902,5,1,TH,58,19,0,0,31
20200707,5,1,CZ,56,22,0,0,71
20201103,0,7,YY,90,2,0,0,0
20200718,2,8,NO,402,2,0,0,138
20200818,5,3,BG,58,5,0,0,11
20200927,301,8,YY,64,2,0,0,33
20200519,29,7,AT,345,2,0,0,9
20201130,5,1,HK,90,35,0,0,481
20200628,5,3,XX,90,14,0,0,240
20200519,5,2,SE,64,2,0,0,30
20201008,29,4,IN,64,33,1,23762,414
20200704,15,4,DK,56,16,0,0,120
20200825,0,2,HR,402,2,1,7150,11
20201022,29,4,EC,64,2,0,0,44
20200928,29,2,IN,58,26,0,0,180
20200626,8,2,FI,56,2,0,0,25
20200909,15,2,XX,345,80,2,57101,382
20200426,2,2,US,64,15,1,14342,931
20200911,0,2,PT,90,22,0,0,420
20201111,0,1,TW,90,65,6,37745,1035
20201231,2,3,AA,56,5,0,0,45
20201126,5,1,PH,402,35,0,0,138
20200509,301,7,YY,345,3,0,0,67
20200703,2,1,DK,58,6,0,0,235
20200913,0,3,TR,139,151,6,112121,1246
20200804,2,3,RO,56,27,0,0,45
20200922,5,3,CH,58,6,0,0,213
20201006,8,3,BE,58,6,0,0,226
20200710,5,2,AT,402,6,1,11679,186
20200720,8,15,PH,402,2,0,0,22
20200705,41,3,IN,56,4,0,0,8
20200810,41,2,DK,64,52,0,0,1986
20200806,41,15,XX,58,22,0,0,347
20201118,41,15,TR,56,4,0,0,14
20200826,5,1,PL,56,167,0,0,696
20200530,15,1,PE,402,4,0,0,16
20200811,8,4,AA,64,5,0,0,3
20200402,2,1,IN,90,2,0,0,1
20201222,41,13,US,7,2,0,0,129
20201206,2,8,US,7,10,0,0,2331
20200803,8,4,SE,402,9,1,10378,185
20200604,41,4,GR,56,7,0,0,12
20200527,41,4,IE,64,2,0,0,82
20200809,301,3,AT,64,5,0,0,206
20200614,2,1,NL,90,9,0,0,56
20201005,8,15,XX,402,3,0,0,116
20201106,2,2,PH,56,12,1,6371,217
20200815,8,1,ID,90,2,1,2485,3
20201024,301,4,XX,345,10,0,0,127
20200901,15,2,TR,139,261,1,14947,1380
20200908,2,7,CH,64,14,0,0,1258
20200819,41,7,CL,58,3,0,0,5
20200713,2,3,PL,56,14,0,0,27
20201211,41,3,IE,345,2,0,0,41
20200703,5,1,ZZ,64,126,6,49482,1643
20200926,5,8,AE,58,5,0,0,209
20201015,29,2,XX,58,28,1,8909,826
20200623,2,1,XX,56,145,0,0,1221
20201221,0,1,YY,58,76,6,68988,7015
20200823,41,2,TR,64,315,1,8364,1736
20200915,0,3,HK,58,2,0,0,107
20200702,0,4,TR,332,96,1,23560,460
20201226,5,1,PL,56,29,0,0,618
20200515,29,3,XX,58,5,0,0,17
20201014,29,1,NL,345,2,0,0,6
20200829,8,1,IN,58,22,0,0,226
20200513,0,2,ZZ,402,2,0,0,11
20200623,41,2,DK,64,58,2,72694,2315
20200824,29,1,IN,64,13,0,0,10
20201128,15,4,TR,56,2,0,0,8
20200919,301,8,PT,64,2,0,0,76
20201013,29,7,PL,64,2,0,0,55
20201103,2,1,DK,58,13,1,21300,620
20200417,0,1,FI,402,4,0,0,33
20200717,0,4,TR,56,70,0,0,111
20201207,29,1,AT,64,12,0,0,72
20200728,8,13,US,151,7,0,0,461
20200911,15,1,BG,402,65,0,0,255
20201006,301,4,CH,64,2,0,0,102
20200419,41,4,GR,64,2,0,0,2
20200909,0,2,PH,90,2,0,0,18
20200826,0,7,US,58,7,0,0,1083
20201111,2,7,TR,90,11,0,0,0
20200803,0,1,YY,402,10,1,8760,204
20200905,8,1,NO,402,38,0,0,758
20200604,2,2,GR,345,36,0,0,65
20201229,29,2,TW,64,8,0,0,159
20201222,5,7,CH,56,2,0,0,27
20200819,15,1,YY,402,70,1,11576,922
20200610,15,2,ES,56,66,0,0,155
20201104,8,2,TW,64,4,0,0,67
20200524,0,2,KR,64,16,0,0,475
20200608,2,2,TW,90,6,0,0,40
20201126,2,4,US,7,20,2,115551,4268
20200901,0,1,BE,90,2,0,0,1
20200521,15,1,BG,56,33,0,0,26
20200720,5,1,NO,64,175,13,196679,5386
20201227,29,15,TR,139,3,0,0,22
20201231,5,13,US,64,4,0,0,447
20200427,8,2,VN,56,4,0,0,8
20200902,29,1,AA,56,102,0,0,323
20200819,41,4,PE,56,2,0,0,7
20200815,8,2,SI,402,17,0,0,66
20200918,2,1,US,402,45,1,5374,205
20201011,8,3,DK,64,15,2,55017,1301
20201231,41,2,TR,56,47,1,5203,110
20201213,8,13,PL,345,2,0,0,14
20200829,8,1,BG,402,57,0,0,225
20200813,15,4,XX,90,16,0,0,12
20200819,0,3,ES,56,49,0,0,180
20200928,15,1,ID,58,5,0,0,4
20200706,29,1,TR,64,825,2,15259,1751
20201007,15,4,SE,64,19,1,59179,1576
20200905,0,1,IN,402,8,0,0,20
20200901,2,4,ES,64,557,4,212227,26895
20201108,2,1,AR,64,6,0,0,35
20200714,0,1,ZZ,64,394,0,0,17873
20200419,41,4,ID,402,2,0,0,8
20200716,41,7,CH,56,6,0,0,35
20201007,301,4,SE,64,5,0,0,161
20200528,41,1,IN,58,15,0,0,16
20201001,5,2,AA,58,2,0,0,47
20200824,8,4,RO,56,19,0,0,55
20200802,5,7,ZZ,90,2,0,0,123
20200513,41,8,YY,402,16,0,0,293
20200616,15,1,VN,402,22,0,0,88
20201213,8,3,CH,58,2,0,0,15
20201227,0,2,MY,56,351,39,245476,8438
20201104,8,2,ZA,402,24,0,0,94
20200724,5,3,AT,58,27,1,62727,742
20200903,0,1,EC,402,3,0,0,13
20201116,29,8,CH,56,6,1,186765,78
20200711,8,2,IE,58,9,0,0,7
20201006,41,3,TR,139,40,0,0,200
20200912,5,2,RS,56,10,0,0,32
20200512,8,1,RO,56,37,0,0,37
20200713,2,4,IE,402,2,0,0,113
20200615,15,7,PL,56,28,0,0,57
20200825,29,3,US,58,53,3,186520,1738
20200714,41,3,NL,64,2,0,0,27
20201230,15,2,AR,56,33,1,26554,300
20200702,29,8,US,7,9,0,0,875
20201104,0,4,AT,90,3,0,0,110
20201118,8,2,KR,64,7,0,0,146
20200624,2,4,PT,90,4,0,0,13
20200516,2,2,TR,332,13,0,0,53
20200817,0,3,AT,56,10,0,0,36
20200529,15,1,EC,56,7,0,0,34
20201119,2,7,ES,90,5,0,0,0
20201103,15,2,ID,56,25,2,21207,449
20201010,2,2,IN,56,38,5,33270,221
20200605,15,4,HR,56,5,0,0,11
20201204,2,3,YY,90,10,0,0,0
20200705,5,1,UY,402,14,0,0,55
20200826,301,7,XX,345,132,2,312170,2201
20200811,41,8,TR,332,27,0,0,190
20201216,0,7,ZZ,56,5,0,0,335
20201114,41,13,SE,56,2,1,312918,63
20201120,29,1,BE,64,12,0,0,73
20200525,41,7,AT,56,3,0,0,6
20200720,29,4,BE,345,2,0,0,8
20201104,15,13,HK,90,11,1,45586,2228
20201029,41,1,ID,58,11,0,0,17
20200414,41,3,GR,402,20,0,0,46
20200814,15,1,AA,64,70,0,0,63
20200929,41,3,YY,56,115,10,456598,2850
20200527,41,4,SE,64,10,1,62946,322
20200708,301,4,AR,64,16,0,0,537
20201225,41,4,EC,56,2,0,0,22
20200815,8,1,PE,402,27,0,0,105
20200519,2,1,PL,56,40,0,0,45
20201216,8,1,TR,90,48,0,0,0
20201210,41,2,IN,56,212,5,52809,1823
20201105,41,3,DK,64,6,0,0,206
20200912,2,4,DK,64,10,1,47350,1215
20200807,0,4,YY,345,10,1,50320,133
20200823,15,4,YY,345,12,0,0,147
20200608,0,7,CL,402,3,0,0,13
20200822,2,1,MY,56,1031,0,0,10827
20200417,15,1,ZA,64,5,1,2240,3
20201204,29,2,AA,64,2,0,0,38
20200815,29,1,IN,58,2,0,0,11
20200717,0,2,IN,64,5,0,0,25
20200613,15,15,XX,402,25,0,0,947
20200808,0,2,ES,58,51,2,46617,2270
20201021,2,13,TR,139,2,0,0,12
20200413,41,4,PT,345,5,0,0,22
20200514,0,1,ID,90,33,0,0,233
20200719,29,4,ES,345,87,1,31701,309
20201124,15,15,ES,90,2,0,0,0
20201219,41,3,ES,56,2,1,14017,13
20201103,15,2,BE,64,2,0,0,39
20200818,15,7,TR,139,82,0,0,439
20200814,0,3,AT,58,40,1,62706,3536
20200506,15,1,ID,56,26,0,0,55
20200911,15,3,US,402,15,0,0,67
20200504,0,4,TW,56,4,0,0,18
20200415,15,1,HU,402,24,0,0,94
20201105,8,2,ZA,64,21,2,31708,251
20200722,2,4,RO,56,9,0,0,14
20200622,29,2,GR,345,7,0,0,7
20200612,5,3,ES,90,6,1,29985,97
20200620,8,2,KR,56,17,0,0,352
20200618,5,4,XX,56,26,0,0,120
20200417,15,1,TW,402,12,0,0,28
20200718,29,13,BE,402,2,0,0,66
20200421,41,1,ZZ,58,45,1,69110,178
20200604,15,2,TR,332,252,3,19741,1154
20200823,15,3,TR,402,66,0,0,155
20200815,8,7,XX,64,8,0,0,257
20200714,8,4,AT,345,13,0,0,69
20200807,0,3,TR,402,23,1,6951,55
20200629,8,2,ZZ,56,47,0,0,677
20200608,15,2,ID,56,15,0,0,62
20200906,41,7,BE,56,17,0,0,223
20201129,8,3,ZZ,90,3,0,0,0
20200809,15,15,MY,402,3,0,0,27
20200703,41,13,IE,56,2,0,0,8
20201224,41,4,ES,90,2,0,0,0
20201101,8,2,TW,56,45,2,20863,495
20201121,15,15,XX,90,8,0,0,0
20200916,15,3,TR,139,89,1,72180,447
20200513,15,2,KR,56,15,0,0,171
20200823,8,7,BE,58,7,0,0,53
20200713,15,2,BG,58,2,0,0,2
20200603,5,1,UY,402,6,0,0,25
20200827,15,2,GR,58,6,0,0,9
20200724,5,7,PL,402,7,0,0,61
20200513,29,2,DK,402,2,0,0,8
20200712,5,2,XX,56,85,0,0,458
20201013,301,3,KR,56,4,0,0,76
20200814,29,1,NL,64,9,0,0,312
20201015,15,2,ES,345,55,0,0,351
20201109,15,1,RS,56,33,0,0,147
20201114,5,1,ZZ,64,91,0,0,625
20200530,8,1,NO,64,23,1,5678,265
20200930,29,4,TR,56,27,1,9832,76
20200629,0,4,TR,90,27,0,0,133
20200812,0,2,HR,402,24,1,7483,94
20200918,41,2,KR,64,12,0,0,238
20200516,41,3,TW,58,2,0,0,9
20200617,0,1,CZ,56,12,0,0,62
20201230,15,8,MY,90,2,0,0,0
20201024,5,7,XX,56,3,0,0,28
20200803,0,1,IE,402,39,3,31131,718
20200614,2,1,BG,90,2,0,0,1
20200704,8,4,TW,56,5,0,0,32
20200420,15,1,FI,402,10,1,3261,83
20200701,29,8,SK,56,2,0,0,4
20200712,15,4,TR,56,545,0,0,881
20200804,29,4,IE,402,8,0,0,219
20201113,41,3,ES,56,15,0,0,142
20201114,2,7,XX,90,2,0,0,0
20200513,15,3,AT,345,2,0,0,7
20200914,41,3,KR,64,2,0,0,96
20200413,41,7,SI,402,4,0,0,16
20200821,29,13,NL,402,4,0,0,37
20201007,5,2,SK,56,2,0,0,22
20201118,41,7,KR,64,2,0,0,21
20200803,41,13,US,7,2,0,0,117
20200422,0,1,ZZ,402,4,0,0,16
20201023,5,2,PT,64,10,0,0,232
20201106,2,1,AT,56,2,0,0,29
20200915,15,7,IL,58,5,0,0,252
20200821,2,3,PH,402,7,0,0,27
20201104,41,1,SK,56,8,0,0,63
20201228,15,1,NL,345,2,0,0,8
20200802,41,2,TR,64,449,4,51605,2515
20201026,8,4,XX,58,14,0,0,395
20200928,15,1,AT,58,4,0,0,21
20200722,15,13,HK,56,10,0,0,236
20201005,8,7,US,56,2,1,110273,55
20201207,15,7,SE,56,2,1,111116,16
20200930,5,8,ZZ,90,5,0,0,314
20201224,41,7,US,64,22,0,0,726
20200814,8,3,XX,345,82,3,131270,546
20201223,41,1,NO,56,2,0,0,20
20201206,8,4,ZA,64,12,0,0,176
20201117,15,4,YY,345,22,1,86165,531
20200705,29,3,SK,58,2,0,0,2
20201217,0,3,ID,56,4,1,5143,39
20200819,8,2,SI,56,2,0,0,11
20200902,301,2,KR,64,4,0,0,21
20200616,15,15,TR,402,20,0,0,48
20200526,29,7,AE,56,2,0,0,6
20200903,41,2,US,56,179,0,0,5923
20200922,2,3,TR,332,247,7,61822,2500
20201003,41,7,IL,64,9,0,0,426
20201115,41,4,TR,332,338,0,0,1090
20201031,41,1,ES,58,67,0,0,345
20200908,0,7,XX,402,6,2,127989,42
20201216,8,8,NO,64,2,0,0,74
20200517,0,1,BG,402,2,0,0,11
20200614,15,2,TH,56,71,0,0,412
20201021,41,7,ID,56,2,0,0,11
20201114,29,7,ES,56,2,0,0,23
20200720,5,1,SE,56,60,0,0,172
20201227,29,3,US,64,19,0,0,838
20200728,8,1,DK,64,497,10,166380,13149
20200813,15,4,BG,402,29,0,0,113
20200829,8,1,XX,90,164,2,94441,1457
20201221,41,2,ID,56,17,1,10763,175
20200927,29,7,US,58,30,1,62336,2245
20200720,41,4,BE,58,25,0,0,318
20201205,0,2,ES,90,9,0,0,0
20200823,5,1,XX,345,127,1,14363,504
20200827,8,4,UY,402,3,0,0,13
20200421,15,7,YY,56,2,0,0,12
20200905,41,1,NL,58,83,0,0,942
20200614,41,1,IE,402,6,0,0,50
20200909,8,3,ES,402,41,2,51988,300
20200713,0,4,XX,402,10,2,76918,227
20200817,0,7,AE,56,2,0,0,36
20201127,2,2,PT,90,2,0,0,0
20200518,301,1,PE,64,2,0,0,1
20200921,8,2,NL,90,2,0,0,30
20200724,2,4,AA,64,15,1,12718,509
20200902,29,1,YY,402,2,0,0,25
20200610,2,2,US,90,180,5,96821,3988
20200712,15,13,US,56,2,0,0,162
20200403,8,1,BG,56,6,0,0,6
20201226,5,2,YY,345,62,2,147721,721
20200720,2,1,ID,90,59,0,0,327
20200420,41,8,GR,56,15,0,0,12
20201013,8,4,XX,90,20,0,0,153
20201026,15,7,XX,90,15,0,0,0
20200402,15,2,US,151,3,0,0,38
20201130,5,13,YY,56,2,0,0,125
20200720,8,13,XX,58,10,0,0,115
20200704,301,2,IN,56,3,0,0,5
20201216,2,15,AA,56,4,0,0,41
20200805,29,3,ZA,56,2,0,0,21
20200530,41,7,ES,64,156,1,104840,1349
20201026,29,7,PT,64,3,0,0,120
20200522,41,13,NL,402,4,0,0,26
20200412,41,15,US,151,2,0,0,48
20200401,0,1,AA,56,8,0,0,42
20200620,41,7,KR,56,2,0,0,24
20200907,2,1,CH,90,6,1,25472,85
20200723,41,8,AR,56,5,0,0,26
20201024,41,1,XX,64,95,1,11419,1066
20200511,41,8,US,58,2,0,0,7
20200616,15,4,BG,402,10,0,0,41
20200708,29,2,RO,402,6,0,0,25
20201101,15,1,SE,64,338,5,75513,11568
20200424,41,13,US,64,6,0,0,215
20201212,0,1,AE,56,224,30,119570,14065
20200724,8,2,CZ,58,2,0,0,3
20200818,15,2,IL,402,46,1,32082,180
20200618,301,1,YY,56,2,0,0,31
20201122,41,1,ZZ,56,821,80,722941,17239
20200414,2,15,YY,56,3,0,0,13
20200616,41,2,XX,58,126,5,203454,1861
20200920,41,15,CL,64,8,0,0,112
20201010,8,7,US,58,11,1,30966,1079
20200615,2,3,CH,56,11,0,0,123
20201219,29,1,MY,90,90,2,10914,733
20200429,41,1,TW,56,142,0,0,761
20200818,301,1,IE,64,2,0,0,8
20200704,8,3,AA,56,5,0,0,18
20200415,41,2,XX,58,5,0,0,6
20200503,29,15,TR,332,10,0,0,47
20200602,41,1,TW,56,512,0,0,2568
20200519,0,2,XX,345,5,0,0,54
20200727,2,1,NL,402,197,0,0,3753
20200711,2,2,US,64,527,48,1380609,71042
20200715,301,2,NL,64,2,0,0,18
20200625,15,4,TR,332,1679,5,243248,6753
20201010,15,3,ZA,64,11,0,0,196
20200904,41,7,DK,64,13,0,0,342
20200615,41,4,IN,56,9,0,0,29
20200819,15,15,GR,402,4,0,0,20
20200501,15,3,CH,56,10,0,0,19
20201207,41,1,ZZ,58,71,2,15905,816
20200925,8,1,NO,64,80,1,18822,2607
20200922,8,8,IN,56,4,0,0,20
20200703,15,1,YY,58,10,0,0,92
20200402,301,13,AA,402,2,0,0,17
20201201,2,2,CL,64,20,1,14889,723
20200526,2,4,XX,402,16,0,0,278
20201022,8,2,TR,402,23,0,0,55
20201201,5,3,US,151,2,0,0,47
20201113,2,1,ES,402,20,1,4230,155
20200515,2,7,YY,402,4,0,0,50
20201021,41,8,UY,64,6,0,0,117
20200604,41,2,NL,56,2,0,0,3
20200610,15,7,TR,139,84,0,0,348
20201221,2,3,ZA,90,5,0,0,0
20200615,0,1,CH,402,2,1,11071,82
20201207,8,4,ES,345,2,0,0,76
20200807,5,1,PH,90,6,0,0,33
20200521,15,3,ZZ,56,3,0,0,29
20201009,8,1,CZ,56,41,0,0,548
20200701,2,1,DK,64,25,1,27672,1016
20200709,0,13,ZZ,64,12,0,0,4019
20200926,0,2,KR,56,5,1,9575,63
20201221,15,7,ZZ,56,8,3,55386,217
20201115,301,8,PE,64,3,0,0,52
20200622,5,13,US,402,4,0,0,60
20200717,41,4,DK,64,56,3,211893,2524
20200504,15,8,US,64,2,0,0,3
20201220,41,4,BG,56,2,0,0,13
20200524,29,3,DK,56,2,0,0,4
20201216,2,1,BE,56,13,1,6036,151
20201015,0,4,NO,64,3,0,0,1139
20200619,41,2,MY,56,206,0,0,614
20200405,301,1,YY,64,2,0,0,22
20201022,15,1,PE,56,66,1,2766,347
20200721,5,2,IL,56,6,0,0,56
20201010,41,1,PT,345,7,0,0,12
20200506,8,1,ZZ,56,350,0,0,1865
20200615,2,2,SK,56,6,0,0,17
20201025,0,3,ZZ,90,7,0,0,0
20201128,2,7,TR,64,5,0,0,68
20201029,41,1,DK,64,11,0,0,252
20201113,8,3,TR,139,15,0,0,87
20200714,41,7,RO,56,2,0,0,4
20200909,15,3,AE,58,2,0,0,1
20201218,0,4,YY,345,7,0,0,157
20200712,15,8,US,151,5,0,0,259
20200920,8,1,RS,56,170,0,0,345
20200615,41,1,SE,64,16,1,9978,200
20201021,2,1,AE,402,4,0,0,16
20201014,301,2,ZA,64,2,0,0,15
20201222,2,1,AR,56,86,2,8793,839
20201223,5,7,YY,56,14,1,135900,458
20200719,15,3,NL,64,5,0,0,132
20200718,2,1,IL,90,2,0,0,4
20200802,2,3,AE,90,2,0,0,4
20201213,15,3,TR,332,95,0,0,438
20200712,15,4,ES,64,353,7,566890,7556
20201219,29,15,HK,56,2,0,0,38
20201210,29,4,US,56,12,1,61779,488
20200702,15,1,VN,56,242,0,0,2785
20200831,41,7,XX,345,332,4,372892,6108
20200619,29,15,TR,139,5,1,438224,17
20200430,41,15,PT,345,2,0,0,8
20201115,301,3,US,151,3,0,0,93
20200410,2,4,ZZ,56,15,0,0,248
20200413,5,1,TW,56,185,0,0,607
20200608,15,1,IE,58,8,1,13546,114
20200817,301,4,NL,56,2,0,0,26
20200615,41,1,CH,402,11,1,6545,296
20200827,0,2,XX,402,47,5,106652,406
20201125,301,4,XX,56,5,0,0,85
20200711,29,1,AR,402,44,0,0,172
20200521,301,15,XX,345,4,0,0,26
20200825,15,1,HU,64,2,0,0,1
20200521,15,1,NL,56,14,0,0,21
20200709,29,1,US,151,152,0,0,2298
20200521,15,2,KR,64,12,1,17010,231
20200910,5,1,MY,58,20,0,0,15
20201113,2,2,CH,56,2,1,25751,42
20200721,0,1,HK,402,2,0,0,8
20201215,15,4,ES,56,5,0,0,41
20200807,8,7,XX,56,34,0,0,356
20200920,301,7,DK,64,4,0,0,171
20200730,0,2,NL,402,22,1,20445,329
20200924,8,8,TR,332,30,0,0,362
20200622,5,4,TR,402,45,0,0,106
20201106,41,15,TH,56,2,0,0,31
20200829,0,2,GR,402,2,0,0,13
20200925,5,1,BE,58,4,0,0,33
20201125,15,4,AR,402,14,0,0,55
20201129,29,13,AR,64,2,0,0,20
20200412,15,8,TR,332,2,0,0,12
20201113,41,2,MY,64,6,0,0,38
20201011,8,4,PE,64,3,0,0,45
20200613,2,4,PT,90,3,0,0,12
20201209,5,1,AA,58,3,0,0,3
20201005,8,2,US,151,43,0,0,1743
20200527,41,2,FI,56,2,0,0,2
20200527,5,2,ZZ,90,2,0,0,31
20201228,29,7,AR,56,30,0,0,360
20200424,41,7,CH,402,4,0,0,30
20200801,8,4,CH,58,4,0,0,3
20200807,2,1,TR,56,268,0,0,469
20200407,41,15,AR,56,2,0,0,8
20200524,15,8,PT,402,2,0,0,13
20200928,41,3,CH,56,2,0,0,88
20200824,41,13,SE,64,4,0,0,53
20200627,8,2,HK,402,4,0,0,16
20200509,15,3,AA,56,6,0,0,22
20201203,41,2,NL,58,5,0,0,43
20201113,5,1,ZA,64,78,1,13451,409
20200525,5,3,US,7,48,1,52367,5065
20200728,29,4,ZZ,64,15,1,15720,592
20200531,5,1,IL,64,20,0,0,34
20201005,29,1,SE,64,42,2,46872,1360
20200616,8,2,US,64,52,4,218381,2695
20200813,8,2,TW,58,9,0,0,22
20201212,15,3,IE,345,2,0,0,23
20201121,5,1,CZ,56,4,0,0,20
20200915,5,3,US,90,16,0,0,1108
20200618,8,2,AE,402,2,0,0,8
20200620,41,2,GR,58,11,0,0,22
20201003,29,3,TR,64,15,0,0,45
20200904,2,7,RO,64,4,0,0,96
20200612,0,1,AA,56,27,0,0,196
20200521,15,8,US,7,10,0,0,1051
20200402,15,2,AR,402,4,0,0,16
20200621,41,2,PL,345,5,0,0,7
20200811,5,8,XX,402,27,0,0,410
20200623,8,7,BE,56,5,0,0,28
20200416,15,7,RO,56,3,0,0,3
20200618,8,8,CH,402,2,0,0,25
20200725,5,15,TH,56,2,0,0,17
20200524,8,1,CH,64,7,0,0,6
20200927,41,7,TR,56,21,0,0,112
20200612,8,4,YY,402,15,1,68651,647
20201104,8,2,US,64,320,27,653433,32206
20201224,2,2,PT,56,2,1,20211,46
